image,avg_y,roll_angle
Alamo/163159417_85fddb3b67_o.jpg,65.486602,-0.04395765719254892
Alamo/1636307761_18596b1f04_o.jpg,-8.410870500000001,0.3544901425880699
Alamo/1636359761_8321ae1fba_o.jpg,-28.475144,-0.3679631621765636
Alamo/1636375143_aadafabedb_o.jpg,-31.172459500000002,-0.6959074105013505
Alamo/1636664459_b4abcbe13a_o.jpg,-385.158824,-1.0224930482247676
Alamo/1637202896_70a1c5778b_o.jpg,-21.898624,0.8958685726181548
Alamo/1637220906_a6bd183951_o.jpg,-22.8263405,0.12079760731486452
Alamo/1637270102_c7ff95dd65_o.jpg,-47.402625,0.08125541055509791
Alamo/1637526822_40bc0c149d_o.jpg,-56.4245065,-0.5714907886843917
Alamo/1682057428_11366ff923_o.jpg,-42.2352305,-0.8742878306990509
Alamo/173567265_ee0ab80e38_o.jpg,-43.7182,-0.15980103266690185
Alamo/174941558_c354e90d7b_o.jpg,-1389.140416,2.6179524946327417
Alamo/174941561_310ed2c286_o.jpg,-2573.8647795,9.34313982668629
Alamo/174941563_950bf5e63e_o.jpg,0.0,45.26792739743397
Alamo/1767814248_d74902a2fd_o.jpg,87.9121405,0.8639684740598066
Alamo/1794365611_84c877baa5_o.jpg,-166.73559949999998,0.7042117324490254
Alamo/1805035013_04bfe1bd05_o.jpg,-201.284275,1.6317191522819694
Alamo/1805039107_e33adcae45_o.jpg,-34.739177,-0.2539112654019386
Alamo/1816556967_bb9d20d912_o.jpg,-153.22893449999998,0.060995625703053495
Alamo/182845015_1f3d12c484_o.jpg,-255.14554149999998,-1.420346585592505
Alamo/182845586_31419226f9_o.jpg,-65.0688805,-0.4589496203829211
Alamo/182846219_4bd31439b3_o.jpg,-156.689259,0.0033731973416881787
Alamo/182880327_56b41ba4f6_o.jpg,-206.159445,0.46965414676108314
Alamo/182880843_4bae3ce295_o.jpg,60.2457895,0.25410540833508566
Alamo/182881373_c1c16abaab_o.jpg,63.961211500000005,0.19327757789229658
Alamo/1859794683_faa2fc896b_o.jpg,-157.0258445,0.49296923053123465
Alamo/1860622834_437ee4c5e3_o.jpg,-74.2048155,-0.005191243981531931
Alamo/1860625956_dcbb3672cb_o.jpg,-92.2196455,-0.30003137971144783
Alamo/18980710_38827ca728_o.jpg,-118.250309,-0.24258153566749965
Alamo/191949230_826c1cbdd5_o.jpg,-181.8180765,0.45948730673216065
Alamo/19235830_5fbe74c08b_o.jpg,-776.054294,0.8393017034033056
Alamo/195074685_32e74eded5_o.jpg,-204.76590800000002,-0.7990164431048661
Alamo/195074687_df14dcdf48_o.jpg,381.06187950000003,-2.4477869228164626
Alamo/195078401_9fe80a4f20_o.jpg,-62.662381499999995,-1.844759370144205
Alamo/195363487_abf09678ef_o.jpg,-167.49011000000002,1.7867732849926892
Alamo/195366629_4543e0eebd_o.jpg,244.359208,-1.943692085261709
Alamo/195366631_8ce3819e32_o.jpg,-24.7900905,0.731472737666231
Alamo/2028768959_53a6c84a4b_o.jpg,-11.630036,-0.06849645298190066
Alamo/2028769949_8152ca06c8_o.jpg,2.5260939999999996,0.12751647420407639
Alamo/2028770511_febee598fb_o.jpg,486.0784815,-0.032929043964967604
Alamo/2029574768_604d72d296_o.jpg,544.3705955,1.08952100187359
Alamo/2039021081_69a3f4ff0b_o.jpg,-824.593801,5.0881342577531665
Alamo/2039815996_6b392d7cf5_o.jpg,-29.922027999999997,-0.2522058668746729
Alamo/2039817780_1809c1336f_o.jpg,-277.82849550000003,2.132145300742692
Alamo/2071907571_1f63e21523_o.jpg,-71.3499035,-1.6661455134206857
Alamo/2078660888_2e827b63e4_o.jpg,-213.689092,-0.9285981309023071
Alamo/2112705681_6da5fcea67_o.jpg,-112.380616,1.049086143628776
Alamo/2116907631_cd16855365_o.jpg,-619.1016495,-0.036497584230172575
Alamo/2117687078_68110d1366_o.jpg,-12.594394999999999,0.9260193046906413
Alamo/2117688222_02bbc8f02a_o.jpg,-198.753219,0.9772597100363335
Alamo/2125476303_6ba27498c7_o.jpg,-83.430779,0.50184296174932
Alamo/2128908026_ee9921b5c6_o.jpg,-28.7010915,0.1702269961309068
Alamo/2129391061_f4050682dd_o.jpg,1.8500954999999992,-0.19928593242412526
Alamo/2130166956_6ba70a6f4b_o.jpg,-7.242602999999999,-0.6909662530353946
Alamo/2132113481_af3e3a8114_o.jpg,-1358.8489314999997,-35.8168980901299
Alamo/2132888468_0f0000bc03_o.jpg,-120.8023815,-0.313074986339034
Alamo/2149598914_eb87866ce0_o.jpg,-181.37530999999998,1.9482748917902972
Alamo/2153559672_828f1f2a45_o.jpg,-150.8955895,1.5393424922562764
Alamo/215374111_425d63e1d2_o.jpg,-53.776902500000006,-0.3304582983165761
Alamo/215374206_2591c32f16_o.jpg,-27.749113,-0.3465990616254563
Alamo/215660955_93ccc571b1_o.jpg,-196.79954850000001,-0.3780265960828033
Alamo/2156806467_bdf4723d51_o.jpg,53.0502095,-0.7739853287068789
Alamo/2156807639_cfe28eb537_o.jpg,125.024779,-0.9741880919056701
Alamo/2156812921_2ba4348e4c_o.jpg,88.9470945,-1.3161966870129096
Alamo/2156814245_fe8857b67f_o.jpg,55.789128,-1.6687655204168412
Alamo/2156816753_e3fc789bf6_o.jpg,141.9121715,0.4176643329087995
Alamo/2156818185_672d3869fe_o.jpg,111.85529199999999,0.3202232129028458
Alamo/2156820979_0141a4033e_o.jpg,90.1505835,-0.42859436200446116
Alamo/2157603542_57d5ae691f_o.jpg,163.400738,0.3319450569251692
Alamo/2157604844_f3fb0fd237_o.jpg,104.983941,0.23888510641284585
Alamo/2157605890_46d791bc4a_o.jpg,61.608202000000006,0.9009083191674336
Alamo/2157609938_e90aba51a2_o.jpg,96.152922,-1.5375012968988357
Alamo/2157614260_e65f611b43_o.jpg,114.567792,-0.09273274855890909
Alamo/2157616758_a080942bc3_o.jpg,85.4348205,-0.1491275539912988
Alamo/2157618276_95f7068379_o.jpg,96.599011,-0.34307933750283176
Alamo/2157620160_98bd26c729_o.jpg,69.737212,1.0810212954595735
Alamo/2157624022_485a08b6ee_o.jpg,37.996257,-0.15234829362221147
Alamo/2176778649_b77a88d943_o.jpg,85.9393705,-0.048540015951261686
Alamo/2176779607_8150bc5279_o.jpg,-122.1145665,-0.8154945259670385
Alamo/219732_f37b838202_o.jpg,-268.9041805,-0.5857258826833305
Alamo/220064136_483678f3e6_o.jpg,-147.6630045,0.047051919542219524
Alamo/220064284_0402208030_o.jpg,-312.11724549999997,0.017220045478943465
Alamo/220064711_fb37fc37fd_o.jpg,-52.526918,0.340667981506784
Alamo/2221682983_54dd271bac_o.jpg,-14.243662,0.03374204215314776
Alamo/2236542975_acb7d0f2e9_o.jpg,-258.98598649999997,0.0631792225917131
Alamo/2237317048_b0b9fd5f29_o.jpg,-159.9069395,0.5801739234642056
Alamo/2237333266_6bf3861414_o.jpg,-505.351546,2.6839138313969433
Alamo/2246023762_6610b2474c_o.jpg,29.604327999999995,1.1739921035227927
Alamo/2246023770_44fe7bc399_o.jpg,-461.097139,4.2276882125784985
Alamo/2246023772_9e3bceb0cd_o.jpg,-291.66353200000003,2.666363876521069
Alamo/2246027114_b3b55380ab_o.jpg,-86.10123200000001,0.9339847567923231
Alamo/2255230980_b7bb28b7af_o.jpg,-103.8094905,1.756117618386135
Alamo/2255235398_1b98b24cc7_o.jpg,-436.5954355,2.1336769040892403
Alamo/2260087705_d8c645bdaa_o.jpg,-206.138664,0.06453572713451193
Alamo/2260879892_f5e34801be_o.jpg,22.3676275,0.036667935972374034
Alamo/2303805128_74d2d97a9b_o.jpg,-50.276793,0.12107629847434907
Alamo/2309977118_5f7f936dde_o.jpg,-39.4398485,0.2526781983822158
Alamo/2321887647_a1680d8789_o.jpg,-201.844204,0.6434322852968937
Alamo/2327013587_1efe41322b_o.jpg,-383.4562175,-0.3653974992302072
Alamo/2327019261_d1af18b9c7_o.jpg,-34.2975245,0.07520579539273924
Alamo/2327830390_8380cc2233_o.jpg,-2645.6552810000003,-0.7200935879931388
Alamo/2333801053_7f4e96845b_o.jpg,-702.034669,0.4275201547466615
Alamo/233466903_d403fe458a_o.jpg,-41.767897500000004,1.4204653211183003
Alamo/233467121_e3b469d289_o.jpg,-52.095758,0.4610332361762722
Alamo/2352567591_dd46b8bdfb_o.jpg,-262.532487,-0.4081093541560572
Alamo/2353238327_95616c9c29_o.jpg,-372.077727,0.8818853971914136
Alamo/2353239133_0ef53ed960_o.jpg,-388.8488825,-0.4698826326990041
Alamo/2353246229_58cb5be1b4_o.jpg,-181.0857115,-0.6862302893432402
Alamo/2353246611_377a9be7d0_o.jpg,-88.956126,-3.3105888549612366
Alamo/2353398584_cec81e9c92_o.jpg,-98.8289705,0.34587837006334377
Alamo/2354079616_9ba8340fbf_o.jpg,-1418.4823915000002,1.6303378454039454
Alamo/2354080008_6e761f2e27_o.jpg,-1341.7636275,0.2723872460587409
Alamo/2388172293_be5c2e5816_o.jpg,18.172802000000004,-1.161425370194467
Alamo/2389002558_5ccb7f929d_o.jpg,6.614540500000004,-1.1634389748032368
Alamo/239070440_6a7958e06d_o.jpg,-92.64657199999999,0.7569990338796387
Alamo/2396992757_effff776ea_o.jpg,-183.6544375,-0.17355313516335286
Alamo/2397014189_b83f8a1534_o.jpg,-178.9246905,0.3337728050879094
Alamo/2397128415_635d76346d_o.jpg,-758.6686965,0.304829045643209
Alamo/2431745993_883c5e287f_o.jpg,-118.7407875,0.590240520885121
Alamo/2432533402_f36bdb51e2_o.jpg,3.1294654999999993,0.19300265294792554
Alamo/2432534782_31c1f0265e_o.jpg,-52.002667499999994,-0.5512307002129726
Alamo/2432557328_573d9d214c_o.jpg,-41.7126455,-0.1518608302951417
Alamo/2445956561_30439a7632_o.jpg,-271.2411345,0.6144464692911922
Alamo/244939081_a8fde8b26d_o.jpg,-165.44533049999998,-2.4466433709808264
Alamo/2481441927_980ff17295_o.jpg,-198.5061205,-0.4861715940818337
Alamo/2481443899_5b1345e201_o.jpg,-79.9271335,-0.77881166909424
Alamo/2481444561_3d7822287d_o.jpg,-201.172192,-1.6407853774059125
Alamo/2481471763_3894e1a3f7_o.jpg,-200.381127,-0.15394050904121762
Alamo/2481472493_1f827ce033_o.jpg,-52.577686,0.33312623838622873
Alamo/2482282010_1174474532_o.jpg,-35.324194,-0.9400645731890964
Alamo/249371774_8f6cdeecff_o.jpg,-199.326606,0.8312689726791098
Alamo/249371922_1caa959627_o.jpg,-95.856959,0.693228556158492
Alamo/249372093_11119017fc_o.jpg,-119.7786065,0.32035484584276763
Alamo/249372165_217d395f4b_o.jpg,-113.811643,-2.324017858941568
Alamo/249372286_bc979039d2_o.jpg,-179.008437,2.0971146664000164
Alamo/249372574_7b6da7df2a_o.jpg,-165.32996550000001,1.6809791265790006
Alamo/249373468_a84b31b960_o.jpg,-163.54753699999998,2.3090474332179136
Alamo/249373685_033ed57641_o.jpg,24.167517,-0.33893286277247464
Alamo/249373888_1e96c1c8de_o.jpg,31.6653995,-0.3619865553547564
Alamo/249376386_7167de82d6_o.jpg,-223.36447349999997,0.1729246635034608
Alamo/249376587_ebfe0da7a8_o.jpg,-210.7042745,0.6535412143597343
Alamo/249376827_654d1a30d2_o.jpg,-239.4121135,-0.9795631478731672
Alamo/249378275_3564b69894_o.jpg,-215.674694,0.6301107141215929
Alamo/249378456_22cd215d89_o.jpg,-214.694894,-0.11496162716101442
Alamo/2494311206_fdaf4b6c21_o.jpg,-190.428068,-0.3669422048378412
Alamo/2494311324_e625b11916_o.jpg,5.29711,-0.03566147298087496
Alamo/2507154149_4a855f20b4_o.jpg,-158.9476185,0.6549526837204186
Alamo/2507976830_8b0e265bfa_o.jpg,-146.50016349999999,-0.12804566112115814
Alamo/2507978028_ae771834d8_o.jpg,-112.966978,0.3908146732427528
Alamo/2508073963_622535fe7a_o.jpg,-38.68238499999998,-2.66686886325583
Alamo/2508076725_9b89988c4a_o.jpg,-158.191992,-1.750114456143466
Alamo/2508902796_bda6353763_o.jpg,-62.5791925,-1.2322296598752553
Alamo/2508904884_65708862ee_o.jpg,-168.9945285,-1.4001944897770773
Alamo/2514133086_d3b44bc322_o.jpg,-52.0465795,-0.44610365378797595
Alamo/2514135164_8e0dc3df76_o.jpg,-15.353584,-0.11754732920817824
Alamo/2516988897_99f1b9cdb3_o.jpg,14.307646,0.4811585190587695
Alamo/2516989111_8753c94eb2_o.jpg,-159.2728995,1.0182895189561034
Alamo/2517808802_9de0cfebf7_o.jpg,-176.2140935,3.4277170029178006
Alamo/256242568_8b72438b8a_o.jpg,-200.228045,0.975431084827574
Alamo/2569723305_caaa1a1619_o.jpg,-1165.2428875,-0.1589161348456643
Alamo/2570549680_7671ed0520_o.jpg,-177.911907,0.6661574179636216
Alamo/2570556492_9ab41b04f3_o.jpg,57.2290725,-0.6458701240736292
Alamo/257704441_915f12f9f9_o.jpg,-721.4493445,-0.22754538813103906
Alamo/257704451_d7f696955d_o.jpg,45.528814,1.3902053442196176
Alamo/2582086541_fc32eff858_o.jpg,-470.136849,-1.4927884508114302
Alamo/2582086665_0afa1a62de_o.jpg,-408.8196315,-1.0484299658892542
Alamo/2582086805_1b69982348_o.jpg,-718.374426,-0.356907249504069
Alamo/2582087505_a033189f20_o.jpg,-126.9286975,0.2751252571814809
Alamo/2582136201_179044aa95_o.jpg,-126.42213699999999,-0.5337064606694408
Alamo/2582136677_5b32fafde9_o.jpg,-330.685082,1.5227749064708367
Alamo/2582141287_cc0415c04f_o.jpg,159.26775049999998,-0.1395104038479102
Alamo/2582913576_cd08598125_o.jpg,-131.4684635,0.7591819360134447
Alamo/2582913694_6a205ce45b_o.jpg,-209.354883,-0.11788308105889658
Alamo/2582914594_370561ee6f_o.jpg,-325.893696,0.4484558975224112
Alamo/2582914670_8f013bfc87_o.jpg,-644.2234305,0.6485034687775593
Alamo/2582915188_ef9d0f7f98_o.jpg,-200.28378600000002,-0.4585359427269687
Alamo/2582964836_bb198e0522_o.jpg,-410.6242665,1.6041603326374412
Alamo/2584602718_f06bcf05b8_o.jpg,-110.67630150000001,-1.2022302656592172
Alamo/2590437682_966f366a2f_o.jpg,-61.477113,0.31957396882790934
Alamo/2591397046_a9a0a1c80f_o.jpg,-240.435438,0.06283277262067961
Alamo/259901311_0d09c471f9_o.jpg,-306.320539,0.8244945539923998
Alamo/259901734_537a33b14e_o.jpg,-238.8407125,-0.9398677979674381
Alamo/259902155_ad6f0cb4c4_o.jpg,-64.44724000000001,-2.9407267493142424
Alamo/260896648_bac1443709_o.jpg,-8.7747895,0.3086429559450195
Alamo/2615253975_90521f82a4_o.jpg,-301.3762785,-0.40186356108882365
Alamo/2615257021_94f9e1ecf1_o.jpg,-1805.8866075,0.7803880997555008
Alamo/2616081832_898f33f518_o.jpg,-162.4489825,0.8223236241562847
Alamo/2616082834_d62bfb5c5b_o.jpg,-494.9185185,-0.20932941106618957
Alamo/2616083470_457bd5993d_o.jpg,-276.2346055,1.8907151935903121
Alamo/2616086344_e8822ed9a2_o.jpg,-661.2593870000001,-0.6414451622797227
Alamo/2616089468_58aebac27a_o.jpg,-216.243661,-0.555299999860981
Alamo/2620055285_3685a41e3f_o.jpg,-76.3135675,0.3860815775980553
Alamo/2620874662_6d75652777_o.jpg,-72.043604,-0.06668288365605127
Alamo/2620875092_2416de11ef_o.jpg,-252.872199,1.0138536941840328
Alamo/2620875202_70f62b733b_o.jpg,-55.542681,0.037967913632637774
Alamo/2623079883_aba4d5cf0e_o.jpg,-57.5461525,0.6309627882370403
Alamo/2631422464_7ecbf3aca5_o.jpg,-301.4514795,-0.35263809266490637
Alamo/2631621043_83c717e866_o.jpg,-23.201096999999997,-1.0285096638593771
Alamo/2632447224_8407197d90_o.jpg,311.2710575,-1.1720583051170452
Alamo/2633127767_c26393f339_o.jpg,-188.556945,0.7242319203068128
Alamo/2633128359_e06c63ccc1_o.jpg,-636.126925,2.339323790343807
Alamo/2633131303_4c0e7fd359_o.jpg,-712.0441245,-0.35618820958706504
Alamo/2633131603_080fbe72a8_o.jpg,-271.044742,0.01633680246561911
Alamo/2633947870_c794cb3823_o.jpg,-1020.592349,3.2168510222621585
Alamo/2633952158_bf9eec3502_o.jpg,-113.16261850000001,-1.411492921367742
Alamo/2635522478_657e35defd_o.jpg,-70.0651325,-1.4088082241699977
Alamo/2635664105_13c36232e8_o.jpg,-368.698738,1.3900619142163881
Alamo/2635664341_7057f61606_o.jpg,-280.4869145,-0.15700253910950493
Alamo/2636490002_9ffa0c77a3_o.jpg,-32.2768065,-0.28968464332069377
Alamo/2645794057_ef215d144d_o.jpg,-231.35917650000002,-0.5709681656162934
Alamo/2645801793_56f2579851_o.jpg,-273.155946,0.9050588600581254
Alamo/2646623170_583ac3bfa9_o.jpg,-411.10783749999996,0.7010492977092772
Alamo/2646623508_befca915b7_o.jpg,-570.83137,0.4684552097982505
Alamo/2646632612_263203f46a_o.jpg,5.7844359999999995,-0.4002023341607774
Alamo/2647679299_dea32fb273_o.jpg,-260.021001,1.7325876505156943
Alamo/2648501816_466c506903_o.jpg,-247.99330200000003,1.319610069842297
Alamo/2651589692_4225024139_o.jpg,-154.8872525,0.6073724365646371
Alamo/2655381151_dfc18786a6_o.jpg,-261.8518745,-1.1762835262892974
Alamo/2655426803_607f097271_o.jpg,-214.712247,0.3203317391772145
Alamo/2655493202_aa3c6c7abb_o.jpg,-10.765914500000008,1.4900675940658341
Alamo/2656208434_216308ded7_o.jpg,-160.097245,0.5005223950799752
Alamo/2656210166_4989654f44_o.jpg,-560.440387,0.05000077649924148
Alamo/2687068419_4d0c27c83b_o.jpg,-288.427891,-0.42222419600671196
Alamo/2687887038_69718ed85a_o.jpg,-161.2574735,0.6767619773939403
Alamo/2688611920_db0aa1c68a_o.jpg,-100.9526875,-1.1359647854619266
Alamo/2694330955_63cd0e6c0e_o.jpg,120.889442,-1.226060821831117
Alamo/2694331505_ae7fe4ea01_o.jpg,19.146026000000006,-2.825172818345085
Alamo/2706736565_b0c2bffae1_o.jpg,-9.9433835,0.5207591177437756
Alamo/2708834668_3d7eb91818_o.jpg,-135.513077,-0.13347225937067655
Alamo/2716114210_3f13974158_o.jpg,-210.63708400000002,0.21946253769441956
Alamo/2718014201_318316222b_o.jpg,-173.94856099999998,-0.4375813160321795
Alamo/271878349_5310114ecb_o.jpg,-587.996617,-0.3314261693580896
Alamo/2718835874_c7765f78f4_o.jpg,-206.82652050000002,-0.005390713506627726
Alamo/272572056_ab6be2b021_o.jpg,-249.536569,0.2660074502849811
Alamo/2785414338_cc3987bac3_o.jpg,-60.782914999999996,-1.00357674540103
Alamo/2813356870_bfde326388_o.jpg,-37.6958015,-0.4112721543808353
Alamo/2813389086_a2d6faa0ef_o.jpg,-219.24240299999997,-1.0391178919670145
Alamo/2813394890_4fed5c26ef_o.jpg,-272.631775,-0.382866873357381
Alamo/2843928288_7045253397_o.jpg,-414.393937,-0.13328357393208257
Alamo/2852223265_69337f46a5_o.jpg,36.884234,-0.9680424216695885
Alamo/2852224297_9087060939_o.jpg,-147.2083735,-0.5775096895579795
Alamo/2852229713_629a4c0b34_o.jpg,-81.959714,-0.4256298540401351
Alamo/2852230887_34f09d3ef4_o.jpg,-136.357353,0.38018922799928495
Alamo/2852250557_47a9027cd5_o.jpg,-0.003916500000002543,-0.856756286893055
Alamo/2852251591_23a7a7e838_o.jpg,151.6443745,1.1290001111445684
Alamo/2852252617_b3aefdfa05_o.jpg,150.999581,0.13434701217658648
Alamo/2852313387_71d42bc59e_o.jpg,-185.9315525,1.3566234067400957
Alamo/2852316927_07192fa99f_o.jpg,-291.6974315,1.5901721416655465
Alamo/2852319085_6f4c5a2c67_o.jpg,-232.006249,-0.26084657328892646
Alamo/2853058950_a95b3ab474_o.jpg,24.224547500000003,-0.6683711813060916
Alamo/2853060044_75aefd3e01_o.jpg,122.96977300000002,-1.5338941293700752
Alamo/2853119256_a400f5a9c4_o.jpg,-205.5140345,0.663370840450703
Alamo/2853123452_6ccb2f73f3_o.jpg,-135.0216485,0.7698293659914781
Alamo/2853144688_be3b7747dd_o.jpg,-161.86796800000002,1.2134673611527895
Alamo/2853147096_b54a88cdd3_o.jpg,-220.9510305,1.4709355394586523
Alamo/2853148340_a21a8ee078_o.jpg,-281.1043975,1.6116667081427876
Alamo/2853150718_09063b40ee_o.jpg,-230.6846075,0.7275996438423888
Alamo/2854350090_f48f0d3e92_o.jpg,-125.4192885,-0.41921840949530315
Alamo/2858596128_2fecd00c69_o.jpg,-64.3705525,-0.36496357008323255
Alamo/2858596832_fc1eee8c86_o.jpg,-39.058257999999995,-0.33542234588960845
Alamo/2870104797_5fb9d302ed_o.jpg,-4.6533865,0.29283959972425266
Alamo/2870936408_acf4bbbf54_o.jpg,-46.267229,0.4836500212901363
Alamo/2870941804_7f5e4360e3_o.jpg,-202.4626965,-0.583569906572977
Alamo/287187288_1dc4e7f17e_o.jpg,-154.321957,-0.2716353647612975
Alamo/287490186_18bfd819a3_o.jpg,-114.6717055,-1.606822472105594
Alamo/2884286224_b70c55521a_o.jpg,-77.1341625,-0.11693907403022566
Alamo/290316485_b8083df000_o.jpg,-325.388141,0.9270282601245838
Alamo/2904804497_cdaa0aa7a4_o.jpg,-224.8247955,0.40763066644722185
Alamo/2904805781_d9723753dc_o.jpg,-1127.793502,3.365899695382063
Alamo/2924705358_773964d417_o.jpg,-169.015174,0.4781325743192338
Alamo/294533682_82e13807b1_o.jpg,-135.546562,-0.15275298230322934
Alamo/2946340104_fe87857cf1_o.jpg,-130.4033245,1.5786330171646223
Alamo/2962562661_cc41c68468_o.jpg,47.1599345,-0.4912484099891241
Alamo/2963430803_5d65b2769e_o.jpg,-142.674173,-0.7396531635435534
Alamo/2965241131_c4f68d7f21_o.jpg,39.482417500000004,-0.9895924818479541
Alamo/296556935_82c6647fba_o.jpg,-76.004048,-0.23764666809652457
Alamo/296556940_803a439fa7_o.jpg,12.197363500000002,0.8672019681254113
Alamo/2966095232_f63ca85855_o.jpg,19.41081700000001,-5.382437094694302
Alamo/2969409743_d10a1223dd_o.jpg,227.95160249999998,2.58864495601471
Alamo/2969412523_326978eda9_o.jpg,-133.9213,-0.8711584712330134
Alamo/2969415867_c7b1dfbfe5_o.jpg,-459.935883,-3.196462236585042
Alamo/2969430227_0713606abc_o.jpg,-29.4478345,2.437192808614798
Alamo/2969432807_1b34878a63_o.jpg,-36.076832499999995,1.3396512429315974
Alamo/2969445653_192f6a1f56_o.jpg,-114.73832349999999,1.2286461098712589
Alamo/2969456931_311001255e_o.jpg,-98.4029915,1.0108422000588555
Alamo/2970262356_1879819ac7_o.jpg,-47.561195,0.5257447926298735
Alamo/2970269866_116591c0fd_o.jpg,26.76861550000001,3.5711382688100284
Alamo/2970279692_30e3503803_o.jpg,-45.373878500000004,0.46283848019346585
Alamo/2970286246_9e78a8dc18_o.jpg,117.00981250000001,2.329340278593439
Alamo/2970292228_785c0b97e5_o.jpg,-63.0554995,0.549732863247256
Alamo/2970294924_f713fde00a_o.jpg,-77.96555550000001,1.136143592570005
